strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc
split_resid_norm,linear,0.826666667,2.799291282,0.787461091,13036.48672,39.13230705,1.0,1000,normal,"(200, 1000, 1000, 1000)",[[0.75       0.78333333 0.81666667 0.88333333 0.9       ]]
split_resid_norm,sinex_het,0.923333333,6.793926581,0.529897191,3329.23104,27.08488512,0.0,1000,normal,"(200, 1000, 1000, 1000)",[[0.7        1.         1.         0.98333333 0.93333333]]
split_resid_norm,sinex_het,0.753333333,3.322158864,0.754737207,7063.672508,31.80105305,0.2,1000,normal,"(200, 1000, 1000, 1000)",[[0.43333333 0.8        1.         0.9        0.63333333]]
split_resid_norm,sinex_het,0.9,5.209101762,0.622611319,6159.196765,33.3991003,0.5,1000,normal,"(200, 1000, 1000, 1000)",[[0.81666667 0.98333333 1.         0.98333333 0.71666667]]
split_resid_norm,sinex_het,0.936666667,6.980068299,0.531049025,3590.18988,30.94793916,1.0,1000,normal,"(200, 1000, 1000, 1000)",[[0.76666667 0.95       1.         0.98333333 0.98333333]]
split_resid_norm,linear,0.936666667,0.009046058,0.999094051,20038.83162,10.76355267,0.0,1000,normal,"(400, 2000)",[[0.7        1.         1.         1.         0.98333333]]
split_resid_norm,linear,0.926666667,0.926217826,0.908974439,17319.21614,11.00991893,0.2,1000,normal,"(400, 2000)",[[0.83333333 0.85       0.96666667 0.98333333 1.        ]]
split_resid_norm,linear,0.83,1.525737341,0.864693862,16067.30095,10.42346048,0.5,1000,normal,"(400, 2000)",[[0.8        0.88333333 0.81666667 0.83333333 0.81666667]]
split_resid_norm,linear,0.823333333,2.807103048,0.788733858,12993.89132,8.788545609,1.0,1000,normal,"(400, 2000)",[[0.86666667 0.7        0.78333333 0.88333333 0.88333333]]
split_resid_norm,sinex_het,0.87,4.30641047,0.708403107,6271.404842,18.90205002,0.0,1000,normal,"(400, 2000)",[[0.58333333 0.9        1.         0.96666667 0.9       ]]
split_resid_norm,sinex_het,0.95,7.490203706,0.427202346,3615.52146,17.8301816,0.2,1000,normal,"(400, 2000)",[[0.76666667 0.98333333 1.         1.         1.        ]]
split_resid_norm,sinex_het,0.943333333,9.841357663,0.350034037,2736.886307,23.63068104,0.5,1000,normal,"(400, 2000)",[[0.71666667 1.         1.         1.         1.        ]]
split_resid_norm,sinex_het,0.87,5.612601527,0.627627611,5715.818845,17.88399482,1.0,1000,normal,"(400, 2000)",[[0.75       0.93333333 0.98333333 0.88333333 0.8       ]]
split_resid_norm,linear,0.88,0.006777919,0.999321808,20047.51221,105.1854582,0.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.81666667 1.         1.         0.8        0.78333333]]
split_resid_norm,linear,0.91,0.7242932,0.929054938,17921.93532,112.8934894,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.88333333 0.93333333 0.9        0.9        0.93333333]]
split_resid_norm,linear,0.943333333,1.843024645,0.834386087,15304.22172,107.7996728,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.93333333 0.95       0.96666667 0.93333333]]
split_resid_norm,linear,0.953333333,3.869934684,0.730138855,10990.89709,124.9082656,1.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.88333333 0.95       0.96666667 0.98333333 0.98333333]]
split_resid_norm,sinex_het,0.95,6.773321081,0.586562096,3704.325671,179.6602256,0.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.86666667 0.96666667 1.         0.98333333 0.93333333]]
split_resid_norm,sinex_het,0.916666667,6.036300005,0.53317413,4027.780057,113.0816774,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.68333333 0.91666667 1.         1.         0.98333333]]
split_resid_norm,sinex_het,0.936666667,7.059029618,0.50055214,3367.875889,103.2971432,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.86666667 0.95       1.         0.96666667 0.9       ]]
split_resid_norm,sinex_het,0.89,5.659338817,0.600208606,5280.251685,123.2923706,1.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.81666667 0.96666667 0.95       0.85       0.86666667]]
split_resid_norm,linear,0.976666667,6.935441128,0.550433299,6206.759827,1.643034697,4.0,300,student,"(200, 1000)",[[0.95       0.96666667 1.         0.96666667 1.        ]]
split_resid_norm,linear,0.826666667,4.24193337,0.7316344,11451.59057,1.622684002,5.0,300,student,"(200, 1000)",[[0.55       0.85       0.83333333 0.93333333 0.96666667]]
split_resid_norm,linear,0.923333333,4.742176037,0.714853237,9697.724965,1.981843948,10.0,300,student,"(200, 1000)",[[0.81666667 0.9        0.93333333 0.98333333 0.98333333]]
split_resid_norm,linear,0.9,17.37140684,-0.1987328,6483.994007,1.066530943,1000.0,300,student,"(200, 1000)",[[0.6 0.9 1.  1.  1. ]]
split_resid_norm,sinex_het,0.853333333,10.04355142,0.469700766,4116.463279,2.110790253,4.0,300,student,"(200, 1000)",[[0.5        0.8        0.98333333 0.98333333 1.        ]]
split_resid_norm,sinex_het,0.916666667,7.514536183,0.495938087,3715.218019,2.432593584,5.0,300,student,"(200, 1000)",[[0.76666667 0.86666667 0.96666667 1.         0.98333333]]
split_resid_norm,sinex_het,0.966666667,7.94565127,0.458060619,3489.291475,4.325763464,10.0,300,student,"(200, 1000)",[[0.9        1.         1.         1.         0.93333333]]
split_resid_norm,sinex_het,0.806666667,16.18357156,-0.141751942,4426.625731,2.872006178,1000.0,300,student,"(200, 1000)",[[0.21666667 0.81666667 1.         1.         1.        ]]
split_resid_norm,nmm,0.933333333,6.437237349,0.634415561,13256.92207,9.35965991,4.0,300,student,"(200, 1000)",[[0.88333333 0.95       0.88333333 0.98333333 0.96666667]]
split_resid_norm,nmm,0.973333333,11.98916131,0.487724183,8480.518778,9.683796883,5.0,300,student,"(200, 1000)",[[0.91666667 0.96666667 0.98333333 1.         1.        ]]
split_resid_norm,nmm,0.97,7.179633748,0.568100871,12322.26518,9.495496035,10.0,300,student,"(200, 1000)",[[0.88333333 0.96666667 1.         1.         1.        ]]
split_resid_norm,nmm,0.943333333,5.314306821,0.674851546,14508.14857,10.01793194,1000.0,300,student,"(200, 1000)",[[0.83333333 0.95       0.93333333 1.         1.        ]]
split_resid_norm,cube,0.893333333,5.950648971,0.800830931,1600.186879,2.524287462,4.0,300,student,"(200, 1000)",[[0.71666667 0.86666667 0.93333333 0.98333333 0.96666667]]
split_resid_norm,cube,0.88,4.236554106,0.715512289,1947.866666,1.419785023,5.0,300,student,"(200, 1000)",[[0.8        0.81666667 0.88333333 0.91666667 0.98333333]]
split_resid_norm,cube,0.893333333,3.334987799,0.683421652,1810.267477,1.927053452,10.0,300,student,"(200, 1000)",[[0.88333333 0.93333333 0.91666667 0.85       0.88333333]]
split_resid_norm,cube,0.973333333,5.548432976,0.499304595,704.2319908,1.781383991,1000.0,300,student,"(200, 1000)",[[0.96666667 0.93333333 0.98333333 1.         0.98333333]]
split_resid_norm,linear,0.643333333,2.790687699,0.857707728,12307.0242,8.542685509,4.0,300,student,"(200, 1000, 1000, 1000)",[[0.43333333 0.7        0.66666667 0.76666667 0.65      ]]
split_resid_norm,linear,0.926666667,7.95449337,0.505539418,6576.745523,12.81972671,5.0,300,student,"(200, 1000, 1000, 1000)",[[0.8        0.88333333 0.98333333 0.96666667 1.        ]]
split_resid_norm,linear,0.886666667,6.065969846,0.580655085,7746.395923,10.98354435,10.0,300,student,"(200, 1000, 1000, 1000)",[[0.61666667 0.86666667 0.95       1.         1.        ]]
split_resid_norm,linear,0.94,4.658790255,0.629350486,9559.823935,10.8898263,1000.0,300,student,"(200, 1000, 1000, 1000)",[[0.9        0.88333333 0.93333333 0.98333333 1.        ]]
split_resid_norm,sinex_het,0.983333333,11.49555089,0.408629407,1731.990561,12.79294181,4.0,300,student,"(200, 1000, 1000, 1000)",[[0.95       1.         0.98333333 1.         0.98333333]]
split_resid_norm,sinex_het,0.83,6.276808226,0.654954917,5429.460344,7.592762947,5.0,300,student,"(200, 1000, 1000, 1000)",[[0.46666667 0.78333333 0.93333333 1.         0.96666667]]
split_resid_norm,sinex_het,0.92,6.97806403,0.536014157,4329.703348,9.128104687,10.0,300,student,"(200, 1000, 1000, 1000)",[[0.8        0.9        0.98333333 0.98333333 0.93333333]]
split_resid_norm,sinex_het,0.89,5.718928828,0.664700787,6256.765561,10.30257177,1000.0,300,student,"(200, 1000, 1000, 1000)",[[0.7        0.96666667 1.         0.98333333 0.8       ]]
split_resid_norm,nmm,0.973333333,6.727813019,0.657608176,12131.52422,12.96073532,4.0,300,student,"(200, 1000, 1000, 1000)",[[0.93333333 0.96666667 0.98333333 0.98333333 1.        ]]
split_resid_norm,nmm,0.92,4.748338733,0.740839157,14587.85811,15.33807063,5.0,300,student,"(200, 1000, 1000, 1000)",[[0.91666667 0.88333333 0.93333333 0.93333333 0.93333333]]
split_resid_norm,nmm,0.92,4.249662145,0.749969745,15429.49146,21.82098556,10.0,300,student,"(200, 1000, 1000, 1000)",[[0.9        0.88333333 0.93333333 0.95       0.93333333]]
split_resid_norm,nmm,0.886666667,5.623169103,0.670656837,14389.81893,15.34702969,1000.0,300,student,"(200, 1000, 1000, 1000)",[[0.61666667 0.85       0.98333333 0.98333333 1.        ]]
split_resid_norm,cube,0.986666667,15.38020881,-0.039610533,867.2854879,7.981678247,4.0,300,student,"(200, 1000, 1000, 1000)",[[0.95       0.98333333 1.         1.         1.        ]]
split_resid_norm,cube,0.956666667,5.181150485,0.618420406,732.0274394,7.487333775,5.0,300,student,"(200, 1000, 1000, 1000)",[[0.93333333 0.95       0.98333333 0.98333333 0.93333333]]
split_resid_norm,cube,0.953333333,5.039539766,0.572639633,1322.150882,8.647122622,10.0,300,student,"(200, 1000, 1000, 1000)",[[0.81666667 1.         0.95       1.         1.        ]]
split_resid_norm,cube,0.97,4.419284966,0.725612621,2475.190065,9.742601633,1000.0,300,student,"(200, 1000, 1000, 1000)",[[0.91666667 0.98333333 0.98333333 0.98333333 0.98333333]]
split_resid_norm,linear,0.87,4.19818156,0.777016784,11463.81888,4.393429279,4.0,300,student,"(400, 2000)",[[0.71666667 0.91666667 0.9        0.91666667 0.9       ]]
split_resid_norm,linear,0.876666667,3.972266253,0.736932855,11143.79604,5.37039113,5.0,300,student,"(400, 2000)",[[0.7        0.83333333 0.91666667 0.96666667 0.96666667]]
split_resid_norm,linear,0.99,7.713705706,0.439785294,5278.569672,5.426196575,10.0,300,student,"(400, 2000)",[[0.98333333 0.98333333 0.98333333 1.         1.        ]]
split_resid_norm,linear,0.936666667,4.643289152,0.656310246,9979.502296,4.757651091,1000.0,300,student,"(400, 2000)",[[0.86666667 0.91666667 0.9        1.         1.        ]]
split_resid_norm,sinex_het,0.78,5.260192649,0.716354219,5252.013353,4.160201788,4.0,300,student,"(400, 2000)",[[0.73333333 0.81666667 0.86666667 0.85       0.63333333]]
split_resid_norm,sinex_het,0.876666667,5.986433085,0.731573164,5457.681008,6.706883907,5.0,300,student,"(400, 2000)",[[0.6        0.91666667 0.98333333 0.93333333 0.95      ]]
split_resid_norm,sinex_het,0.926666667,7.286586396,0.520784801,3448.901656,7.015256405,10.0,300,student,"(400, 2000)",[[0.85       0.98333333 0.98333333 0.98333333 0.83333333]]
split_resid_norm,sinex_het,0.843333333,5.655066159,0.673891201,5960.720438,7.254327774,1000.0,300,student,"(400, 2000)",[[0.51666667 0.86666667 1.         0.96666667 0.86666667]]
split_resid_norm,nmm,0.953333333,9.01651324,0.49874351,10992.63466,20.67991257,4.0,300,student,"(400, 2000)",[[0.83333333 0.95       0.98333333 1.         1.        ]]
split_resid_norm,nmm,0.95,5.673937966,0.678209456,12812.59789,17.99126792,5.0,300,student,"(400, 2000)",[[0.91666667 0.91666667 0.95       1.         0.96666667]]
split_resid_norm,nmm,0.963333333,12.34586723,0.305866357,9179.725592,20.5779953,10.0,300,student,"(400, 2000)",[[0.86666667 0.95       1.         1.         1.        ]]
split_resid_norm,nmm,0.953333333,4.673266675,0.721747766,15178.27735,23.27681708,1000.0,300,student,"(400, 2000)",[[0.88333333 0.91666667 1.         0.98333333 0.98333333]]
split_resid_norm,cube,0.923333333,6.163916186,0.623160543,1505.995755,5.342939854,4.0,300,student,"(400, 2000)",[[0.86666667 0.88333333 0.9        0.98333333 0.98333333]]
split_resid_norm,cube,0.9,4.39824681,0.687038225,1200.020361,2.746159315,5.0,300,student,"(400, 2000)",[[0.71666667 0.86666667 0.98333333 0.96666667 0.96666667]]
split_resid_norm,cube,0.996666667,15.46022462,-0.414380145,179.918652,2.582752705,10.0,300,student,"(400, 2000)",[[0.98333333 1.         1.         1.         1.        ]]
split_resid_norm,cube,0.916666667,3.856929884,0.620988566,1549.196021,7.407554388,1000.0,300,student,"(400, 2000)",[[0.75       0.9        0.96666667 1.         0.96666667]]
split_resid_norm,linear,0.973333333,7.318496825,0.475585836,5974.236186,57.735883,4.0,300,student,"(400, 2000, 2000, 2000)",[[0.91666667 1.         0.96666667 0.98333333 1.        ]]
split_resid_norm,linear,0.913333333,4.97063202,0.702388402,9423.064889,42.55574083,5.0,300,student,"(400, 2000, 2000, 2000)",[[0.8        0.85       0.96666667 0.96666667 0.98333333]]
split_resid_norm,linear,0.753333333,2.666302804,0.816466899,13466.73562,47.81794286,10.0,300,student,"(400, 2000, 2000, 2000)",[[0.63333333 0.66666667 0.81666667 0.81666667 0.83333333]]
split_resid_norm,linear,0.97,4.833730632,0.618905073,9387.730929,63.60189795,1000.0,300,student,"(400, 2000, 2000, 2000)",[[0.91666667 0.98333333 0.95       1.         1.        ]]
split_resid_norm,sinex_het,0.89,6.314986319,0.709786542,4906.252669,46.65431309,4.0,300,student,"(400, 2000, 2000, 2000)",[[0.8        0.9        0.91666667 0.93333333 0.9       ]]
split_resid_norm,sinex_het,0.993333333,11.87703314,0.230798826,692.2646724,45.77938151,5.0,300,student,"(400, 2000, 2000, 2000)",[[0.98333333 1.         1.         1.         0.98333333]]
split_resid_norm,sinex_het,0.86,7.038616721,0.54520431,2508.038039,46.11859417,10.0,300,student,"(400, 2000, 2000, 2000)",[[0.75       0.93333333 1.         0.96666667 0.65      ]]
split_resid_norm,sinex_het,0.986666667,10.88864696,0.287087155,2232.481454,37.96463871,1000.0,300,student,"(400, 2000, 2000, 2000)",[[0.95       0.98333333 1.         1.         1.        ]]
split_resid_norm,nmm,0.956666667,6.601858258,0.721675505,13301.40055,57.43425918,4.0,300,student,"(400, 2000, 2000, 2000)",[[0.93333333 0.91666667 0.96666667 0.98333333 0.98333333]]
split_resid_norm,nmm,0.946666667,6.042158471,0.645680945,12832.06944,67.44346762,5.0,300,student,"(400, 2000, 2000, 2000)",[[0.93333333 0.9        0.91666667 1.         0.98333333]]
split_resid_norm,nmm,0.946666667,5.581287691,0.664930711,13062.62391,73.51924944,10.0,300,student,"(400, 2000, 2000, 2000)",[[0.9        0.91666667 0.98333333 0.95       0.98333333]]
split_resid_norm,nmm,0.976666667,6.785865266,0.574449959,11187.17695,72.51170206,1000.0,300,student,"(400, 2000, 2000, 2000)",[[0.88333333 1.         1.         1.         1.        ]]
split_resid_norm,cube,0.95,6.744755498,0.504549139,983.9092699,30.12202835,4.0,300,student,"(400, 2000, 2000, 2000)",[[0.83333333 1.         0.95       0.98333333 0.98333333]]
split_resid_norm,cube,0.963333333,7.361431142,0.51343617,703.2654925,21.23575759,5.0,300,student,"(400, 2000, 2000, 2000)",[[0.93333333 0.93333333 0.96666667 0.98333333 1.        ]]
split_resid_norm,cube,0.966666667,6.778138219,0.325586345,353.3723268,23.34425139,10.0,300,student,"(400, 2000, 2000, 2000)",[[1.         1.         0.98333333 1.         0.85      ]]
split_resid_norm,cube,0.906666667,3.346368252,0.708677867,1947.615979,47.97805166,1000.0,300,student,"(400, 2000, 2000, 2000)",[[0.85       0.9        0.93333333 0.91666667 0.93333333]]
split_resid_norm,linear,0.966666667,9.164823854,0.494929642,4928.148289,1.221610785,4.0,500,student,"(200, 1000)",[[0.88333333 0.96666667 0.98333333 1.         1.        ]]
split_resid_norm,linear,0.946666667,7.782966467,0.460003253,6372.471002,1.936026812,5.0,500,student,"(200, 1000)",[[0.83333333 0.9        1.         1.         1.        ]]
split_resid_norm,linear,0.946666667,4.770540476,0.643454157,10167.36178,3.14931941,10.0,500,student,"(200, 1000)",[[0.9        0.86666667 0.96666667 1.         1.        ]]
split_resid_norm,linear,0.976666667,4.853313544,0.66067604,9195.912176,2.677212238,1000.0,500,student,"(200, 1000)",[[0.96666667 0.95       0.96666667 1.         1.        ]]
split_resid_norm,sinex_het,0.876666667,9.503254832,0.376316736,4431.176286,5.043620348,4.0,500,student,"(200, 1000)",[[0.53333333 0.88333333 0.96666667 1.         1.        ]]
split_resid_norm,sinex_het,0.91,9.726795257,0.367865582,3844.536803,4.082209349,5.0,500,student,"(200, 1000)",[[0.7        0.88333333 0.98333333 0.98333333 1.        ]]
split_resid_norm,sinex_het,0.91,6.834440747,0.550920611,4001.652039,5.573345423,10.0,500,student,"(200, 1000)",[[0.71666667 0.86666667 1.         1.         0.96666667]]
split_resid_norm,sinex_het,0.863333333,5.998591396,0.572409438,5509.884597,4.643656254,1000.0,500,student,"(200, 1000)",[[0.61666667 0.9        0.96666667 0.96666667 0.86666667]]
split_resid_norm,nmm,0.953333333,6.208440938,0.660994743,12588.11198,13.01287293,4.0,500,student,"(200, 1000)",[[0.93333333 0.98333333 0.9        0.95       1.        ]]
split_resid_norm,nmm,0.956666667,10.00376343,0.449288425,6663.854118,8.990346909,5.0,500,student,"(200, 1000)",[[0.85       0.93333333 1.         1.         1.        ]]
split_resid_norm,nmm,0.986666667,6.683862085,0.575793147,11249.33825,12.98112154,10.0,500,student,"(200, 1000)",[[0.98333333 0.96666667 0.98333333 1.         1.        ]]
split_resid_norm,nmm,0.993333333,11.98618087,0.221012883,5369.704812,11.14207792,1000.0,500,student,"(200, 1000)",[[0.96666667 1.         1.         1.         1.        ]]
split_resid_norm,cube,0.976666667,6.292812497,0.430328365,453.2245989,2.152460814,4.0,500,student,"(200, 1000)",[[0.98333333 0.96666667 0.98333333 0.98333333 0.96666667]]
split_resid_norm,cube,0.933333333,4.953119246,0.664125491,1597.912911,2.604537487,5.0,500,student,"(200, 1000)",[[0.98333333 0.98333333 0.96666667 0.91666667 0.81666667]]
split_resid_norm,cube,0.926666667,4.327480302,0.553640323,797.1322689,1.288626671,10.0,500,student,"(200, 1000)",[[0.76666667 0.93333333 0.95       0.98333333 1.        ]]
split_resid_norm,cube,0.896666667,4.331502679,0.514462894,990.3736413,4.791819334,1000.0,500,student,"(200, 1000)",[[0.75       0.78333333 0.95       1.         1.        ]]
split_resid_norm,linear,0.956666667,5.435246717,0.650088383,8920.249173,21.194947,4.0,500,student,"(200, 1000, 1000, 1000)",[[0.91666667 1.         0.91666667 0.96666667 0.98333333]]
split_resid_norm,linear,0.953333333,6.110348469,0.547885212,7640.049615,16.27053642,5.0,500,student,"(200, 1000, 1000, 1000)",[[0.93333333 0.93333333 0.93333333 0.96666667 1.        ]]
split_resid_norm,linear,0.873333333,3.367294397,0.728107198,12066.18447,15.65551591,10.0,500,student,"(200, 1000, 1000, 1000)",[[0.8        0.83333333 0.88333333 0.85       1.        ]]
split_resid_norm,linear,0.97,12.83934736,-0.027218491,4632.080862,17.18789601,1000.0,500,student,"(200, 1000, 1000, 1000)",[[0.9  0.95 1.   1.   1.  ]]
