strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size,optimiser,bagging_fraction,normalised_mean_width,num_features
split,poly_multi,0.864,0.0384456,0.98450323,5406.972269,5.262260437,0.2,500,normal,"(200, 1000)",999,50,adam,1,0.015495494,3
split,poly_multi,0.904,0.038287997,0.984568012,5410.109447,5.882084131,0.5,500,normal,"(200, 1000)",999,50,adam,1,0.015431973,3
split,poly_multi,0.908,0.03281842,0.986772477,5426.735621,6.322314262,1,500,normal,"(200, 1000)",999,50,adam,1,0.01322746,3
split_resid_norm,poly_multi,0.866,0.037424976,0.984914729,5411.642572,6.637296915,0,500,normal,"(200, 1000)",[[0.72 0.83 0.91 0.88 0.99]],50,adam,1,0.015084132,3
split_resid_norm,poly_multi,0.886,0.112357846,0.954713997,5062.480789,5.032490969,0.2,500,normal,"(200, 1000)",[[0.61 0.87 0.95 1.   1.  ]],50,adam,1,0.045285816,3
split_resid_norm,poly_multi,0.98,0.094966688,0.961717533,5138.222683,5.593215942,0.5,500,normal,"(200, 1000)",[[0.93 0.99 0.98 1.   1.  ]],50,adam,1,0.038276312,3
split_resid_norm,poly_multi,0.944,0.159749662,0.935611107,4843.561672,5.206000566,1,500,normal,"(200, 1000)",[[0.76 0.98 0.98 1.   1.  ]],50,adam,1,0.064387081,3
jackknife_plus_ab,poly_multi,0.906,0.037016617,0.985080422,5414.440466,129.1944361,0,500,normal,"(200, 1000)",[[0.87 0.91 0.93 0.92 0.9 ]],50,adam,1,0.014919543,3
jackknife_plus_ab,poly_multi,0.906,0.037333504,0.9849527,5413.638244,127.7457573,0.2,500,normal,"(200, 1000)",[[0.91 0.89 0.92 0.95 0.86]],50,adam,1,0.015047264,3
jackknife_plus_ab,poly_multi,0.898,0.035630468,0.98563914,5417.984024,132.3661184,0.5,500,normal,"(200, 1000)",[[0.96 0.95 0.93 0.89 0.76]],50,adam,1,0.014360856,3
jackknife_plus_ab,poly_multi,0.904,0.036215165,0.985403467,5415.696574,127.5198052,1,500,normal,"(200, 1000)",[[0.95 0.98 0.91 0.93 0.75]],50,adam,1,0.014596518,3
split,poly_multi,0.89,0.812620112,0.893814542,12430.14148,8.707826138,0,500,normal,"(200, 1000)",999,50,adam,1,0.106185369,5
split,poly_multi,0.944,0.412498974,0.946096776,14467.49382,10.27189088,0.2,500,normal,"(200, 1000)",999,50,adam,1,0.053901393,5
split,poly_multi,0.976,0.610971566,0.920158806,13645.46635,10.45713067,0.5,500,normal,"(200, 1000)",999,50,adam,1,0.079835879,5
split,poly_multi,0.968,0.497930697,0.93493089,14056.71841,10.38926768,1,500,normal,"(200, 1000)",999,50,adam,1,0.065064787,5
split_resid_norm,poly_multi,0.918,1.816484819,0.762639014,10630.2865,12.20379043,0,500,normal,"(200, 1000)",[[0.63 0.96 1.   1.   1.  ]],50,adam,1,0.237360739,5
split_resid_norm,poly_multi,0.906,0.826258172,0.892032509,12971.03773,11.2143662,0.2,500,normal,"(200, 1000)",[[0.63 0.92 0.98 1.   1.  ]],50,adam,1,0.107967459,5
split_resid_norm,poly_multi,0.922,0.6370673,0.916753738,13572.3758,11.65411496,0.5,500,normal,"(200, 1000)",[[0.7  0.92 0.99 1.   1.  ]],50,adam,1,0.083245818,5
split_resid_norm,poly_multi,0.978,1.665350396,0.782383291,10346.77504,10.68896484,1,500,normal,"(200, 1000)",[[0.91 0.98 1.   1.   1.  ]],50,adam,1,0.217611949,5
jackknife_plus_ab,poly_multi,0.906,0.21391045,0.972048208,15463.04785,308.2059231,0,500,normal,"(200, 1000)",[[0.95 0.91 0.96 0.9  0.81]],50,adam,1,0.027951757,5
jackknife_plus_ab,poly_multi,0.918,0.233405751,0.969500471,15346.30428,306.7686713,0.2,500,normal,"(200, 1000)",[[0.96 0.95 0.94 0.97 0.77]],50,adam,1,0.030499215,5
jackknife_plus_ab,poly_multi,0.902,0.219382384,0.971333219,15432.99082,309.6041193,0.5,500,normal,"(200, 1000)",[[0.92 0.93 0.89 0.92 0.85]],50,adam,1,0.028666777,5
jackknife_plus_ab,poly_multi,0.9,0.21862207,0.971432574,15434.74566,303.8385124,1,500,normal,"(200, 1000)",[[0.96 0.93 0.94 0.92 0.75]],50,adam,1,0.028567426,5
split,poly_multi,0.89,3.508186001,0.827323483,20816.24172,14.07380128,0,500,normal,"(200, 1000)",999,50,adam,1,0.172676434,10
split,poly_multi,0.924,4.956747166,0.756023497,15030.16539,10.22858691,0.2,500,normal,"(200, 1000)",999,50,adam,1,0.243976067,10
split,poly_multi,0.902,3.938791058,0.80612875,18713.46709,11.8198452,0.5,500,normal,"(200, 1000)",999,50,adam,1,0.193871247,10
split,poly_multi,0.892,3.59964702,0.82282171,21217.89176,13.27125788,1,500,normal,"(200, 1000)",999,50,adam,1,0.177178237,10
split_resid_norm,poly_multi,0.976,32.37519656,-0.593536221,6427.948961,12.48656201,0,500,normal,"(200, 1000)",[[0.88 1.   1.   1.   1.  ]],50,adam,1,1.593539649,10
split_resid_norm,poly_multi,0.966,3036.829678,-148.4751561,6054.422441,14.50583696,0.2,500,normal,"(200, 1000)",[[0.83 1.   1.   1.   1.  ]],50,adam,1,149.4758029,10
split_resid_norm,poly_multi,0.882,21.00360699,-0.033818593,8800.294357,9.555549145,0.5,500,normal,"(200, 1000)",[[0.51 0.91 0.99 1.   1.  ]],50,adam,1,1.033818604,10
split_resid_norm,poly_multi,0.948,828.5717458,-39.78304077,4788.283479,10.37244511,1,500,normal,"(200, 1000)",[[0.74 1.   1.   1.   1.  ]],50,adam,1,40.78313243,10
jackknife_plus_ab,poly_multi,0.918,2.130801829,0.895119507,27689.04766,384.6902344,0,500,normal,"(200, 1000)",[[0.97 0.95 0.95 0.94 0.78]],50,adam,1,0.104880203,10
jackknife_plus_ab,poly_multi,0.91,2.115302069,0.895882621,27645.515,398.6528847,0.2,500,normal,"(200, 1000)",[[0.97 0.96 0.94 0.96 0.72]],50,adam,1,0.10411729,10
jackknife_plus_ab,poly_multi,0.91,2.115997112,0.89584841,27826.30302,391.1829786,0.5,500,normal,"(200, 1000)",[[0.98 0.98 0.93 0.93 0.73]],50,adam,1,0.1041515,10
jackknife_plus_ab,poly_multi,0.914,2.244882253,0.889504469,26938.68216,376.4705923,1,500,normal,"(200, 1000)",[[0.95 0.94 0.96 0.95 0.77]],50,adam,1,0.110495356,10
split,non_linear_multi,0.952,0.030866949,0.971011264,2489.517036,5.695285082,0,500,normal,"(200, 1000)",999,50,adam,1,0.02898611,3
split,non_linear_multi,0.822,0.012869789,0.987908405,2578.401047,6.490289211,0.2,500,normal,"(200, 1000)",999,50,adam,1,0.012085585,3
split,non_linear_multi,0.856,0.015269056,0.985659437,2564.658538,6.221297264,0.5,500,normal,"(200, 1000)",999,50,adam,1,0.014338655,3
split,non_linear_multi,0.928,0.019695465,0.981503884,2537.225744,5.578891993,1,500,normal,"(200, 1000)",999,50,adam,1,0.018495346,3
split_resid_norm,non_linear_multi,0.912,0.025015783,0.976508382,2520.282867,6.029355526,0,500,normal,"(200, 1000)",[[0.65 0.92 0.99 1.   1.  ]],50,adam,1,0.023491478,3
split_resid_norm,non_linear_multi,0.94,0.045733906,0.9570513,2420.833836,5.808208227,0.2,500,normal,"(200, 1000)",[[0.74 0.97 0.99 1.   1.  ]],50,adam,1,0.042947168,3
split_resid_norm,non_linear_multi,0.942,0.024492418,0.976998274,2518.295719,6.806394339,0.5,500,normal,"(200, 1000)",[[0.82 0.96 0.94 0.99 1.  ]],50,adam,1,0.023000003,3
split_resid_norm,non_linear_multi,0.954,0.025850059,0.975722237,2513.877853,6.557075739,1,500,normal,"(200, 1000)",[[0.92 0.94 0.98 0.94 0.99]],50,adam,1,0.024274918,3
jackknife_plus_ab,non_linear_multi,0.906,0.012019369,0.988712981,2577.774019,143.6443243,0,500,normal,"(200, 1000)",[[0.94 0.92 0.94 0.91 0.82]],50,adam,1,0.011286984,3
jackknife_plus_ab,non_linear_multi,0.904,0.012495824,0.988265577,2576.015799,142.185704,0.2,500,normal,"(200, 1000)",[[0.95 0.96 0.92 0.89 0.8 ]],50,adam,1,0.011734407,3
jackknife_plus_ab,non_linear_multi,0.906,0.012140327,0.988599393,2577.631105,140.8094957,0.5,500,normal,"(200, 1000)",[[0.96 0.91 0.91 0.91 0.84]],50,adam,1,0.011400571,3
jackknife_plus_ab,non_linear_multi,0.908,0.012451124,0.988307506,2575.929059,141.8713815,1,500,normal,"(200, 1000)",[[0.98 0.93 0.92 0.87 0.84]],50,adam,1,0.01169243,3
split,non_linear_multi,0.848,0.150748597,0.942163381,4833.775406,6.190116167,0,500,normal,"(200, 1000)",999,50,adam,1,0.057834072,5
split,non_linear_multi,0.952,0.176014773,0.932470144,4788.81107,7.077720165,0.2,500,normal,"(200, 1000)",999,50,adam,1,0.067527334,5
split,non_linear_multi,0.952,0.152230719,0.941594773,4940.204785,9.061616421,0.5,500,normal,"(200, 1000)",999,50,adam,1,0.058402681,5
split,non_linear_multi,0.846,0.127579915,0.951051723,5035.419142,7.464789629,1,500,normal,"(200, 1000)",999,50,adam,1,0.048945503,5
split_resid_norm,non_linear_multi,0.894,0.227871775,0.91257791,4547.417527,6.473427534,0,500,normal,"(200, 1000)",[[0.62 0.88 0.97 1.   1.  ]],50,adam,1,0.087422058,5
split_resid_norm,non_linear_multi,0.916,0.141689325,0.945641239,4973.361658,7.87019062,0.2,500,normal,"(200, 1000)",[[0.74 0.9  0.96 0.98 1.  ]],50,adam,1,0.054358519,5
split_resid_norm,non_linear_multi,0.988,0.245950875,0.905634958,4516.250578,8.752497673,0.5,500,normal,"(200, 1000)",[[0.94 1.   1.   1.   1.  ]],50,adam,1,0.094358029,5
split_resid_norm,non_linear_multi,0.952,1.339280761,0.486189199,3005.427564,8.680474281,1,500,normal,"(200, 1000)",[[0.76 1.   1.   1.   1.  ]],50,adam,1,0.513809487,5
jackknife_plus_ab,non_linear_multi,0.904,0.057721788,0.977855261,5353.704715,251.5574737,0,500,normal,"(200, 1000)",[[0.98 0.96 0.95 0.9  0.73]],50,adam,1,0.022144724,5
jackknife_plus_ab,non_linear_multi,0.908,0.05655054,0.978304558,5356.019426,252.5716805,0.2,500,normal,"(200, 1000)",[[0.99 0.95 0.95 0.91 0.74]],50,adam,1,0.021695379,5
jackknife_plus_ab,non_linear_multi,0.904,0.060621632,0.976742748,5335.077324,254.5382826,0.5,500,normal,"(200, 1000)",[[0.94 0.98 0.96 0.9  0.74]],50,adam,1,0.023257237,5
jackknife_plus_ab,non_linear_multi,0.9,0.072108768,0.972335771,5276.292069,236.8516519,1,500,normal,"(200, 1000)",[[0.92 0.95 0.95 0.91 0.77]],50,adam,1,0.027664229,5
split,non_linear_multi,0.846,0.348496447,0.903931383,6210.359859,3.241227388,0,500,normal,"(200, 1000)",999,50,adam,1,0.096065981,10
split,non_linear_multi,0.95,0.396288821,0.890757422,5791.215921,4.808216572,0.2,500,normal,"(200, 1000)",999,50,adam,1,0.109240351,10
split,non_linear_multi,0.956,0.293980797,0.918958835,6163.723932,6.223851442,0.5,500,normal,"(200, 1000)",999,50,adam,1,0.081038283,10
split,non_linear_multi,0.912,0.187527308,0.948306382,6617.90541,8.709428787,1,500,normal,"(200, 1000)",999,50,adam,1,0.051693482,10
split_resid_norm,non_linear_multi,0.924,1.612005557,0.555636771,3746.554829,4.654512405,0,500,normal,"(200, 1000)",[[0.64 0.98 1.   1.   1.  ]],50,adam,1,0.444362909,10
split_resid_norm,non_linear_multi,0.968,4.160029977,-0.146746622,2639.353,6.550063848,0.2,500,normal,"(200, 1000)",[[0.84 1.   1.   1.   1.  ]],50,adam,1,1.146747301,10
split_resid_norm,non_linear_multi,0.94,7.348830699,-1.025765436,3087.298192,8.418296099,0.5,500,normal,"(200, 1000)",[[0.7 1.  1.  1.  1. ]],50,adam,1,2.025767077,10
split_resid_norm,non_linear_multi,0.98,160.4928116,-43.24091851,900.3809477,5.665181637,1,500,normal,"(200, 1000)",[[0.9 1.  1.  1.  1. ]],50,adam,1,44.24119525,10
jackknife_plus_ab,non_linear_multi,0.904,0.135199042,0.96273123,6853.994778,313.8087087,0,500,normal,"(200, 1000)",[[0.95 0.91 0.93 0.87 0.86]],50,adam,1,0.037268755,10
jackknife_plus_ab,non_linear_multi,0.908,0.138232719,0.961894925,6839.786329,312.2770717,0.2,500,normal,"(200, 1000)",[[0.99 0.86 0.94 0.92 0.83]],50,adam,1,0.038105013,10
jackknife_plus_ab,non_linear_multi,0.906,0.126840353,0.965035354,6893.617649,334.0800307,0.5,500,normal,"(200, 1000)",[[0.9  0.91 0.95 0.94 0.83]],50,adam,1,0.034964611,10
jackknife_plus_ab,non_linear_multi,0.9,0.132764752,0.963402278,6865.992679,321.7744296,1,500,normal,"(200, 1000)",[[0.97 0.97 0.93 0.94 0.69]],50,adam,1,0.036597722,10
split,linear_multi,0.923,0.01252756,0.991771468,7098.323438,4.364907026,0,1000,normal,"(200, 1000)",999,50,adam,1,0.008228008,3
split,linear_multi,0.947,0.015237369,0.989990023,7070.286139,4.622160435,0.2,1000,normal,"(200, 1000)",999,50,adam,1,0.01000779,3
split,linear_multi,0.94,0.01413769,0.990712886,7076.064732,5.771736145,0.5,1000,normal,"(200, 1000)",999,50,adam,1,0.009285529,3
split,linear_multi,0.918,0.013725925,0.990984594,7081.187389,6.255655289,1,1000,normal,"(200, 1000)",999,50,adam,1,0.009015085,3
split_resid_norm,linear_multi,0.955,0.015086563,0.990088263,7073.661658,4.370412111,0,1000,normal,"(200, 1000)",[[0.92  0.94  0.965 0.96  0.99 ]],50,adam,1,0.009908742,3
split_resid_norm,linear_multi,0.946,0.026295866,0.982726992,6957.285712,4.608380079,0.2,1000,normal,"(200, 1000)",[[0.785 0.955 0.99  1.    1.   ]],50,adam,1,0.017270928,3
split_resid_norm,linear_multi,0.903,0.015744956,0.989658822,7054.694236,5.688505411,0.5,1000,normal,"(200, 1000)",[[0.75  0.82  0.985 0.975 0.985]],50,adam,1,0.010341169,3
split_resid_norm,linear_multi,0.948,0.027305206,0.982063882,6956.10589,6.399987459,1,1000,normal,"(200, 1000)",[[0.795 0.945 1.    1.    1.   ]],50,adam,1,0.017933855,3
jackknife_plus_ab,linear_multi,0.901,0.010568746,0.993058526,7112.998159,113.4833117,0,1000,normal,"(200, 1000)",[[0.94  0.935 0.88  0.885 0.865]],50,adam,1,0.006941473,3
jackknife_plus_ab,linear_multi,0.9,0.011655996,0.992344429,7101.486064,119.2851932,0.2,1000,normal,"(200, 1000)",[[0.93  0.925 0.92  0.885 0.84 ]],50,adam,1,0.007655571,3
jackknife_plus_ab,linear_multi,0.909,0.010762353,0.992931287,7109.457678,138.8840561,0.5,1000,normal,"(200, 1000)",[[0.92  0.95  0.89  0.93  0.855]],50,adam,1,0.007068633,3
jackknife_plus_ab,linear_multi,0.906,0.010026972,0.993414324,7114.210268,157.1531126,1,1000,normal,"(200, 1000)",[[0.9   0.93  0.935 0.89  0.875]],50,adam,1,0.00658564,3
split,linear_multi,0.916,0.03022157,0.986048677,8975.379304,7.347037315,0,1000,normal,"(200, 1000)",999,50,adam,1,0.013951071,5
split,linear_multi,0.91,0.032715964,0.984897353,8950.944144,6.153659105,0.2,1000,normal,"(200, 1000)",999,50,adam,1,0.015102549,5
split,linear_multi,0.906,0.031482711,0.985466718,8948.896679,6.210628986,0.5,1000,normal,"(200, 1000)",999,50,adam,1,0.014533247,5
split,linear_multi,0.904,0.034011466,0.984299398,8929.21149,5.595297575,1,1000,normal,"(200, 1000)",999,50,adam,1,0.015700586,5
split_resid_norm,linear_multi,0.947,0.044925628,0.979258986,8820.699307,6.03291893,0,1000,normal,"(200, 1000)",[[0.845 0.955 0.975 0.98  0.98 ]],50,adam,1,0.020738851,5
split_resid_norm,linear_multi,0.921,0.046000291,0.978764625,8815.218434,5.61720252,0.2,1000,normal,"(200, 1000)",[[0.785 0.915 0.975 0.945 0.985]],50,adam,1,0.021234943,5
split_resid_norm,linear_multi,0.94,0.069599859,0.967869328,8592.079893,5.644295692,0.5,1000,normal,"(200, 1000)",[[0.75 0.96 0.99 1.   1.  ]],50,adam,1,0.032129124,5
split_resid_norm,linear_multi,0.895,0.037653453,0.982618152,8900.636473,5.563896418,1,1000,normal,"(200, 1000)",[[0.71  0.875 0.98  0.96  0.95 ]],50,adam,1,0.017381823,5
jackknife_plus_ab,linear_multi,0.904,0.031173995,0.985609249,8959.457847,138.3873549,0,1000,normal,"(200, 1000)",[[0.955 0.91  0.94  0.925 0.79 ]],50,adam,1,0.014390735,5
jackknife_plus_ab,linear_multi,0.9,0.031553417,0.985434114,8954.013712,130.7654588,0.2,1000,normal,"(200, 1000)",[[0.955 0.955 0.93  0.895 0.765]],50,adam,1,0.014565886,5
jackknife_plus_ab,linear_multi,0.905,0.031596155,0.98541436,8955.552468,130.8847446,0.5,1000,normal,"(200, 1000)",[[0.97  0.94  0.945 0.91  0.76 ]],50,adam,1,0.014585616,5
jackknife_plus_ab,linear_multi,0.905,0.030076852,0.98611571,8969.924757,133.9564102,1,1000,normal,"(200, 1000)",[[0.965 0.95  0.915 0.91  0.785]],50,adam,1,0.013884265,5
split,linear_multi,0.916,0.050610961,0.98227481,10683.74878,6.7185359,0,1000,normal,"(200, 1000)",999,50,adam,1,0.017724939,10
split,linear_multi,0.958,0.069711342,0.975582456,10487.38476,7.902910709,0.2,1000,normal,"(200, 1000)",999,50,adam,1,0.024414262,10
split,linear_multi,0.924,0.057475264,0.979870485,10586.26093,8.082580805,0.5,1000,normal,"(200, 1000)",999,50,adam,1,0.020128951,10
split,linear_multi,0.947,0.050808139,0.982203836,10696.09282,8.727274656,1,1000,normal,"(200, 1000)",999,50,adam,1,0.017793994,10
split_resid_norm,linear_multi,0.935,0.091090948,0.968097,10282.44842,7.305225134,0,1000,normal,"(200, 1000)",[[0.735 0.96  0.985 0.995 1.   ]],50,adam,1,0.031901814,10
split_resid_norm,linear_multi,0.944,0.183125434,0.935864115,9547.665724,8.892798901,0.2,1000,normal,"(200, 1000)",[[0.73 0.99 1.   1.   1.  ]],50,adam,1,0.064134074,10
split_resid_norm,linear_multi,0.913,0.127931181,0.955195861,9989.727688,7.220112562,0.5,1000,normal,"(200, 1000)",[[0.67  0.905 0.99  1.    1.   ]],50,adam,1,0.044803977,10
split_resid_norm,linear_multi,0.953,0.102428199,0.964124953,10200.53353,7.726997137,1,1000,normal,"(200, 1000)",[[0.805 0.975 0.99  0.995 1.   ]],50,adam,1,0.035872339,10
jackknife_plus_ab,linear_multi,0.908,0.037485244,0.986871878,10791.98291,193.8375814,0,1000,normal,"(200, 1000)",[[0.955 0.935 0.945 0.92  0.785]],50,adam,1,0.013128059,10
jackknife_plus_ab,linear_multi,0.903,0.037921873,0.986719017,10787.51715,191.2691886,0.2,1000,normal,"(200, 1000)",[[0.97  0.915 0.94  0.91  0.78 ]],50,adam,1,0.013280974,10
jackknife_plus_ab,linear_multi,0.899,0.037787597,0.986766051,10790.26439,195.4353054,0.5,1000,normal,"(200, 1000)",[[0.955 0.93  0.94  0.915 0.755]],50,adam,1,0.013233948,10
jackknife_plus_ab,linear_multi,0.903,0.039547038,0.986149853,10774.33789,190.9641173,1,1000,normal,"(200, 1000)",[[0.94  0.93  0.9   0.91  0.835]],50,adam,1,0.013850138,10
split,poly_multi,0.828,0.039458671,0.987761016,14640.79559,6.141076565,0,1000,normal,"(200, 1000)",999,50,adam,1,0.012233863,3
split,poly_multi,0.956,0.081028029,0.974874814,14236.8435,5.417725801,0.2,1000,normal,"(200, 1000)",999,50,adam,1,0.025122129,3
split,poly_multi,0.926,0.059985646,0.981401239,14447.01294,6.712553501,0.5,1000,normal,"(200, 1000)",999,50,adam,1,0.018598097,3
split,poly_multi,0.895,0.045983254,0.985743215,14581.04687,6.520695448,1,1000,normal,"(200, 1000)",999,50,adam,1,0.014256761,3
split_resid_norm,poly_multi,0.934,0.067721958,0.979002186,14370.96984,6.63999486,0,1000,normal,"(200, 1000)",[[0.885 0.895 0.975 0.95  0.965]],50,adam,1,0.020996682,3
split_resid_norm,poly_multi,0.888,0.055440716,0.982810883,14474.82131,5.788868904,0.2,1000,normal,"(200, 1000)",[[0.74  0.85  0.925 0.995 0.93 ]],50,adam,1,0.017188976,3
split_resid_norm,poly_multi,0.905,0.053347076,0.983460117,14497.11781,6.163441896,0.5,1000,normal,"(200, 1000)",[[0.755 0.86  0.955 0.99  0.965]],50,adam,1,0.016539859,3
split_resid_norm,poly_multi,0.944,0.100048657,0.968978793,14039.57534,5.760394573,1,1000,normal,"(200, 1000)",[[0.87  0.895 0.975 0.98  1.   ]],50,adam,1,0.031019331,3
jackknife_plus_ab,poly_multi,0.904,0.045127213,0.986008632,14588.16657,157.7086153,0,1000,normal,"(200, 1000)",[[0.93  0.93  0.915 0.885 0.86 ]],50,adam,1,0.013991352,3
jackknife_plus_ab,poly_multi,0.898,0.045084819,0.986021788,14586.15103,160.6506009,0.2,1000,normal,"(200, 1000)",[[0.93  0.93  0.915 0.875 0.84 ]],50,adam,1,0.013978208,3
jackknife_plus_ab,poly_multi,0.903,0.046494541,0.985584709,14573.29422,157.1550939,0.5,1000,normal,"(200, 1000)",[[0.945 0.965 0.965 0.9   0.74 ]],50,adam,1,0.014415282,3
jackknife_plus_ab,poly_multi,0.902,0.046842529,0.985476823,14569.76891,159.1171517,1,1000,normal,"(200, 1000)",[[0.88  0.92  0.905 0.91  0.895]],50,adam,1,0.014523173,3
split,poly_multi,0.923,0.311748002,0.958808199,26905.77664,16.34457159,0,1000,normal,"(200, 1000)",999,50,adam,1,0.041191293,5
split,poly_multi,0.945,0.369174846,0.951218966,26154.0777,16.10240006,0.2,1000,normal,"(200, 1000)",999,50,adam,1,0.048779108,5
split,poly_multi,0.953,0.273892418,0.963807861,27140.49652,17.53274345,0.5,1000,normal,"(200, 1000)",999,50,adam,1,0.036189431,5
split,poly_multi,0.947,0.361108675,0.952284573,26347.77336,15.51661086,1,1000,normal,"(200, 1000)",999,50,adam,1,0.047713324,5
split_resid_norm,poly_multi,0.942,0.352193046,0.953463017,26332.97724,15.71822572,0,1000,normal,"(200, 1000)",[[0.855 0.93  0.965 0.98  0.98 ]],50,adam,1,0.046535301,5
split_resid_norm,poly_multi,0.948,0.466364232,0.938377087,25424.21931,18.86092806,0.2,1000,normal,"(200, 1000)",[[0.81 0.95 0.99 0.99 1.  ]],50,adam,1,0.061620751,5
split_resid_norm,poly_multi,0.93,0.623329377,0.917638604,24148.25318,15.85102797,0.5,1000,normal,"(200, 1000)",[[0.72  0.95  0.985 0.995 1.   ]],50,adam,1,0.08236057,5
split_resid_norm,poly_multi,0.916,0.37506364,0.950442562,26256.36051,17.61013293,1,1000,normal,"(200, 1000)",[[0.76  0.875 0.95  0.995 1.   ]],50,adam,1,0.049557195,5
jackknife_plus_ab,poly_multi,0.905,0.158150575,0.979103525,28314.67835,417.2191734,0,1000,normal,"(200, 1000)",[[0.96  0.96  0.94  0.915 0.75 ]],50,adam,1,0.020896451,5
jackknife_plus_ab,poly_multi,0.908,0.154396682,0.979599489,28353.60598,427.3427382,0.2,1000,normal,"(200, 1000)",[[0.98 0.98 0.94 0.93 0.71]],50,adam,1,0.020400448,5
jackknife_plus_ab,poly_multi,0.907,0.156103485,0.979373984,28335.81942,418.8478231,0.5,1000,normal,"(200, 1000)",[[0.965 0.955 0.965 0.88  0.77 ]],50,adam,1,0.020625968,5
jackknife_plus_ab,poly_multi,0.911,0.16536998,0.97814953,28255.41741,415.1173201,1,1000,normal,"(200, 1000)",[[0.975 0.97  0.945 0.915 0.75 ]],50,adam,1,0.021850351,5
split,poly_multi,0.916,2.984927274,0.859808825,48359.64756,17.40088701,0,1000,normal,"(200, 1000)",999,50,adam,1,0.140190955,10
split,poly_multi,0.949,3.213412133,0.849075921,47215.73566,21.65355062,0.2,1000,normal,"(200, 1000)",999,50,adam,1,0.15092204,10
split,poly_multi,0.92,2.492663282,0.882928505,53013.66954,20.42321348,0.5,1000,normal,"(200, 1000)",999,50,adam,1,0.117071142,10
split,poly_multi,0.952,2.812772117,0.867892187,50756.51018,22.31064796,1,1000,normal,"(200, 1000)",999,50,adam,1,0.132105466,10
split_resid_norm,poly_multi,0.955,6.123994954,0.712376533,35025.75638,20.68122602,0,1000,normal,"(200, 1000)",[[0.805 0.975 0.995 1.    1.   ]],50,adam,1,0.287621312,10
split_resid_norm,poly_multi,0.948,8.006105098,0.623981523,30974.08465,23.66385913,0.2,1000,normal,"(200, 1000)",[[0.755 0.985 1.    1.    1.   ]],50,adam,1,0.376017039,10
split_resid_norm,poly_multi,0.942,8.075290772,0.620732471,32880.09876,21.28822756,0.5,1000,normal,"(200, 1000)",[[0.75 0.96 1.   1.   1.  ]],50,adam,1,0.379266434,10
split_resid_norm,poly_multi,0.9,6.570773607,0.691395153,37783.76273,22.82074904,1,1000,normal,"(200, 1000)",[[0.585 0.925 0.99  1.    1.   ]],50,adam,1,0.308604847,10
jackknife_plus_ab,poly_multi,0.905,1.890132468,0.911227471,58619.04616,674.0320678,0,1000,normal,"(200, 1000)",[[0.97  0.96  0.99  0.875 0.73 ]],50,adam,1,0.088772506,10
jackknife_plus_ab,poly_multi,0.908,1.950405243,0.908396647,58024.10954,680.5357716,0.2,1000,normal,"(200, 1000)",[[0.975 0.945 0.94  0.925 0.755]],50,adam,1,0.091603295,10
jackknife_plus_ab,poly_multi,0.906,1.883454705,0.911541091,58585.07196,700.5418665,0.5,1000,normal,"(200, 1000)",[[0.975 0.955 0.955 0.93  0.715]],50,adam,1,0.088458876,10
jackknife_plus_ab,poly_multi,0.908,1.904034281,0.910574519,58355.64715,688.413451,1,1000,normal,"(200, 1000)",[[0.955 0.955 0.965 0.93  0.735]],50,adam,1,0.089425423,10
split,non_linear_multi,0.934,0.025217306,0.98648816,9073.084286,6.418908834,0,1000,normal,"(200, 1000)",999,50,adam,1,0.0135107,3
split,non_linear_multi,0.904,0.02394605,0.987170387,9100.975062,7.444578171,0.2,1000,normal,"(200, 1000)",999,50,adam,1,0.012829597,3
split,non_linear_multi,0.913,0.022048315,0.988186987,9114.100299,7.188717842,0.5,1000,normal,"(200, 1000)",999,50,adam,1,0.011812846,3
split,non_linear_multi,0.928,0.025764255,0.986195488,9079.244439,6.67156148,1,1000,normal,"(200, 1000)",999,50,adam,1,0.013803739,3
split_resid_norm,non_linear_multi,0.9,0.027847719,0.985080002,9056.094262,6.470091581,0,1000,normal,"(200, 1000)",[[0.78 0.84 0.94 0.94 1.  ]],50,adam,1,0.014919998,3
split_resid_norm,non_linear_multi,0.968,0.040272295,0.978418751,8938.18724,6.995788336,0.2,1000,normal,"(200, 1000)",[[0.9  0.95 0.99 1.   1.  ]],50,adam,1,0.021576724,3
split_resid_norm,non_linear_multi,0.936,0.0298256,0.984019036,9025.597647,6.914711237,0.5,1000,normal,"(200, 1000)",[[0.875 0.885 0.995 0.95  0.975]],50,adam,1,0.015979689,3
split_resid_norm,non_linear_multi,0.924,0.031390492,0.983181321,9037.255567,6.363381624,1,1000,normal,"(200, 1000)",[[0.765 0.93  0.955 0.97  1.   ]],50,adam,1,0.016818113,3
jackknife_plus_ab,non_linear_multi,0.905,0.017194988,0.990787401,9161.632373,166.4502699,0,1000,normal,"(200, 1000)",[[0.94  0.94  0.915 0.865 0.865]],50,adam,1,0.009212574,3
jackknife_plus_ab,non_linear_multi,0.904,0.017227749,0.990769857,9160.895351,165.9724762,0.2,1000,normal,"(200, 1000)",[[0.935 0.93  0.935 0.9   0.82 ]],50,adam,1,0.009230127,3
