strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size,optimiser,bagging_fraction,normalised_mean_width,num_features
cv_plus,poly_multi,0.9033333333333332,11.75573835096032,-0.5265406690486002,446.38836667162514,30.56955552101136,0.5,300,normal,"(200, 1000)",999,20,adam,1,1.5265406748990522,5
cv_plus,poly_multi,0.9033333333333332,10.885165734698562,-0.4134925171813869,445.5177940553634,30.131973028182983,1.0,300,normal,"(200, 1000)",999,20,adam,1,1.4134925217757484,5
cv_plus,poly_multi,0.9033333333333332,35.537759111576975,-0.8353918364615657,1331.9372541897037,30.16769123077393,0.0,300,normal,"(200, 1000)",999,20,adam,1,1.8353918457436973,10
cv_plus,poly_multi,0.9033333333333332,35.627882280393344,-0.8400463597476542,1332.0273773585202,29.88450574874878,0.2,300,normal,"(200, 1000)",999,20,adam,1,1.8400463690815028,10
cv_plus,poly_multi,0.9033333333333332,35.76306703361791,-0.8470281446767881,1332.1625621117448,29.87534475326538,0.5,300,normal,"(200, 1000)",999,20,adam,1,1.847028154088212,10
cv_plus,poly_multi,0.9033333333333332,35.98837495565885,-0.8586644528920105,1332.3878700337857,29.8569564819336,1.0,300,normal,"(200, 1000)",999,20,adam,1,1.8586644624327269,10
cv_plus,poly_multi,0.9033333333333332,3.2129164641056853,-0.1026386993156791,187.01455978951503,79.47477221488953,0.0,300,normal,"(200, 1000)",999,50,adam,1,1.1026387004561091,3
cv_plus,poly_multi,0.9033333333333332,3.73922306741855,-0.2832615163585842,187.5408663928279,75.42549133300781,0.2,300,normal,"(200, 1000)",999,50,adam,1,1.2832615195059345,3
cv_plus,poly_multi,0.9033333333333332,4.528682972387847,-0.554195741922942,188.33032629779723,82.99266505241394,0.5,300,normal,"(200, 1000)",999,50,adam,1,1.5541957480806723,3
cv_plus,poly_multi,0.9033333333333332,5.844449480670007,-1.0057527845302046,189.6460928060792,96.3668794631958,1.0,300,normal,"(200, 1000)",999,50,adam,1,2.005752795705236,3
cv_plus,poly_multi,0.9033333333333332,12.62631096722208,-0.6395888209158137,447.258939287887,73.79950213432312,0.0,300,normal,"(200, 1000)",999,50,adam,1,1.6395888280223565,5
cv_plus,poly_multi,0.9033333333333332,12.278081920717373,-0.5943695601689277,446.9107102413823,71.27637577056885,0.2,300,normal,"(200, 1000)",999,50,adam,1,1.594369566773034,5
cv_plus,poly_multi,0.9033333333333332,11.75573835096032,-0.5265406690486002,446.38836667162514,72.11676001548767,0.5,300,normal,"(200, 1000)",999,50,adam,1,1.5265406748990522,5
cv_plus,poly_multi,0.9033333333333332,10.885165734698562,-0.4134925171813869,445.5177940553634,124.70277786254884,1.0,300,normal,"(200, 1000)",999,50,adam,1,1.4134925217757484,5
cv_plus,poly_multi,0.9033333333333332,35.537759111576975,-0.8353918364615657,1331.9372541897037,96.14819884300232,0.0,300,normal,"(200, 1000)",999,50,adam,1,1.8353918457436973,10
cv_plus,poly_multi,0.9033333333333332,35.627882280393344,-0.8400463597476542,1332.0273773585202,89.81398820877075,0.2,300,normal,"(200, 1000)",999,50,adam,1,1.8400463690815028,10
cv_plus,poly_multi,0.9033333333333332,35.76306703361791,-0.8470281446767881,1332.1625621117448,86.94088363647461,0.5,300,normal,"(200, 1000)",999,50,adam,1,1.847028154088212,10
cv_plus,poly_multi,0.9033333333333332,35.98837495565885,-0.8586644528920105,1332.3878700337857,89.44722318649292,1.0,300,normal,"(200, 1000)",999,50,adam,1,1.8586644624327269,10
cv_plus,non_linear_multi,0.9033333333333332,0.6238680490221813,-0.7562455998796045,13.424276137206167,10.282480001449583,0.0,300,normal,"(200, 1000)",999,5,adam,1,1.7562456082823334,3
cv_plus,non_linear_multi,0.9033333333333332,0.6238680490221813,-0.7562455998796045,13.424276137206167,10.238349676132202,0.2,300,normal,"(200, 1000)",999,5,adam,1,1.7562456082823334,3
cv_plus,non_linear_multi,0.9033333333333332,0.6238680490221813,-0.7562455998796045,13.424276137206167,10.075973987579346,0.5,300,normal,"(200, 1000)",999,5,adam,1,1.7562456082823334,3
cv_plus,non_linear_multi,0.9033333333333332,0.6238680490221813,-0.7562455998796045,13.424276137206167,10.399654388427734,1.0,300,normal,"(200, 1000)",999,5,adam,1,1.7562456082823334,3
cv_plus,non_linear_multi,0.9033333333333333,4.642014948498221,-1.9876057475872113,77.9851317825479,10.329588174819946,0.0,300,normal,"(200, 1000)",999,5,adam,1,2.98760576967172,5
cv_plus,non_linear_multi,0.9033333333333333,4.642014948498221,-1.9876057475872113,77.9851317825479,10.213568449020386,0.2,300,normal,"(200, 1000)",999,5,adam,1,2.98760576967172,5
